2.23481024201e-05,0.000180567014061,3.62961967856e-15
7.27167854819e-25,0.000186944976709,0.000206543442909
0.000372325312178,1.49586466857e-16,0.00256198459747
0.000578090475712,1.42477552296e-24,0.00673107122194
0.000364285494977,9.4874998093e-17,0.00350565141866
0.00177516397816,0.00262680253582,0.00127621921857
0.000497340527296,0.00381946272237,0.00129143456554
0.00159634590759,6.16893006009e-21,0.000668158236532
0.000623570190156,0.00388281096996,0.000115120968737
0.00207187734632,0.00783685224557,6.16543138818e-16
0.00109234411938,0.00194851652264,0.00225336814095
0.0064844457772,0.00261714580678,9.11706346734e-17
0.00556923216706,0.00136013385748,6.33698175998e-05
0.177302090625,0.0152632711732,0.0222838955051
2.21306564324e-17,0.0170533787313,6.22827115989e-16
0.401324464582,0.293374743376,0.0193816428262
